o,d,timestamp,value
1001262.0,2.0,1425,0.0012013387199118818
1001262.0,3.0,0,0.00041013327760722955
1001262.0,3.0,15,0.0005040308589429618
1001262.0,3.0,30,0.0006190074546069367
1001262.0,3.0,45,0.0007609880639708491
1001262.0,3.0,60,0.000938638496552741
1001262.0,3.0,75,0.0011649578317508378
1001262.0,3.0,90,0.0014596495364392762
1001262.0,3.0,105,0.0018524758207862195
1001262.0,3.0,120,0.0023877280621728285
1001262.0,3.0,135,0.0031297698487082895
1001262.0,3.0,150,0.004169296095223188
1001262.0,3.0,165,0.005629492239226038
1001262.0,3.0,180,0.007670707295428673
1001262.0,3.0,195,0.010491674840557831
1001262.0,3.0,210,0.014324902134035245
1001262.0,3.0,225,0.01942383220508096
1001262.0,3.0,240,0.026040005908057825
1001262.0,3.0,255,0.03438987183062478
1001262.0,3.0,270,0.04461309406900132
1001262.0,3.0,285,0.05672691189710868
1001262.0,3.0,300,0.07058374775004941
1001262.0,3.0,315,0.08584106903216443
1001262.0,3.0,330,0.10195268963665652
1001262.0,3.0,345,0.11818869003286395
1001262.0,3.0,360,0.13368687803655754
1001262.0,3.0,375,0.14753279747739034
1001262.0,3.0,390,0.15885893097089798
1001262.0,3.0,405,0.16694851102106884
1001262.0,3.0,420,0.17132675710154138
1001262.0,3.0,435,0.17182335515130184
1001262.0,3.0,450,0.16859464716730171
1001262.0,3.0,465,0.1621013628770389
1001262.0,3.0,480,0.1530460913701098
1001262.0,3.0,495,0.14228205635268315
1001262.0,3.0,510,0.1307094127428394
1001262.0,3.0,525,0.11917628486822152
1001262.0,3.0,540,0.10839917396854
1001262.0,3.0,555,0.0989121338907469
1001262.0,3.0,570,0.0910477535115417
1001262.0,3.0,585,0.08494706539452668
1001262.0,3.0,600,0.08059123172075161
1001262.0,3.0,615,0.07784582902021388
1001262.0,3.0,630,0.07650869735806587
1001262.0,3.0,645,0.07635407653884754
1001262.0,3.0,660,0.07716832584238192
1001262.0,3.0,675,0.07877514571030764
1001262.0,3.0,690,0.08105033274339493
1001262.0,3.0,705,0.0839274352510796
1001262.0,3.0,720,0.08739623391253638
1001262.0,3.0,735,0.09149593164629324
1001262.0,3.0,750,0.09630455855509541
1001262.0,3.0,765,0.10192563313817321
1001262.0,3.0,780,0.10847275692430715
1001262.0,3.0,795,0.11605265747277246
1001262.0,3.0,810,0.12474725363449404
1001262.0,3.0,825,0.13459555281299357
1001262.0,3.0,840,0.14557651798385277
1001262.0,3.0,855,0.15759435942811106
1001262.0,3.0,870,0.17046791049515644
1001262.0,3.0,885,0.18392575337271055
1001262.0,3.0,900,0.19760851544576005
1001262.0,3.0,915,0.21107924560662045
1001262.0,3.0,930,0.2238420351860649
1001262.0,3.0,945,0.23536814774524148
1001262.0,3.0,960,0.2451279806917441
1001262.0,3.0,975,0.252626335912398
1001262.0,3.0,990,0.2574378627235985
1001262.0,3.0,1005,0.25923926702807054
1001262.0,3.0,1020,0.2578350227687228
1001262.0,3.0,1035,0.25317388222462983
1001262.0,3.0,1050,0.24535440174711567
1001262.0,3.0,1065,0.23461886229349177
1001262.0,3.0,1080,0.22133621251636024
1001262.0,3.0,1095,0.20597582480057636
1001262.0,3.0,1110,0.18907477438694759
1001262.0,3.0,1125,0.17120191155932468
1001262.0,3.0,1140,0.1529221378979465
1001262.0,3.0,1155,0.13476402602146192
1001262.0,3.0,1170,0.11719330447488983
1001262.0,3.0,1185,0.10059387698327069
1001262.0,3.0,1200,0.08525709303336995
1001262.0,3.0,1215,0.07137906914673327
1001262.0,3.0,1230,0.059065090303427076
1001262.0,3.0,1245,0.04833957552530193
1001262.0,3.0,1260,0.039159804417842996
1001262.0,3.0,1275,0.03143156482578248
1001262.0,3.0,1290,0.025025054705958553
1001262.0,3.0,1305,0.019789691823781277
1001262.0,3.0,1320,0.015566883229315067
1001262.0,3.0,1335,0.012200217251783288
1001262.0,3.0,1350,0.009542911580603941
1001262.0,3.0,1365,0.007462647203964234
1001262.0,3.0,1380,0.005844123354775783
1001262.0,3.0,1395,0.004589783100340706
1001262.0,3.0,1410,0.00361919459983916
1001262.0,3.0,1425,0.002867548038462533
1001262.0,5.0,0,0.0012989837196853333
1001262.0,5.0,15,0.0016038980491596979
1001262.0,5.0,30,0.001984892003969099
1001262.0,5.0,45,0.0024695882750775167
1001262.0,5.0,60,0.0031014047234606207
1001262.0,5.0,75,0.003949313111864977
1001262.0,5.0,90,0.005122412615969338
1001262.0,5.0,105,0.006790583836762816
1001262.0,5.0,120,0.009212046763319761
1001262.0,5.0,135,0.01276755901355332
1001262.0,5.0,150,0.01799905949253668
1001262.0,5.0,165,0.025647728564660494
1001262.0,5.0,180,0.03668291828242041
1001262.0,5.0,195,0.05230983002382375
1001262.0,5.0,210,0.07394126348386101
1001262.0,5.0,225,0.10311866541494624
1001262.0,5.0,240,0.14137154340150968
1001262.0,5.0,255,0.19001307341698856
1001262.0,5.0,270,0.24988331222066928
1001262.0,5.0,285,0.32106810357555365
1001262.0,5.0,300,0.4026380648972606
1001262.0,5.0,315,0.4924631982005867
1001262.0,5.0,330,0.5871597796684218
1001262.0,5.0,345,0.6822137995362889
1001262.0,5.0,360,0.772298963897334
1001262.0,5.0,375,0.8517707812937128
1001262.0,5.0,390,0.9152790158314358
1001262.0,5.0,405,0.9584085107780347
1001262.0,5.0,420,0.9782423636607251
1001262.0,5.0,435,0.9737475865541825
1001262.0,5.0,450,0.9459120648493248
1001262.0,5.0,465,0.8976070387091305
1001262.0,5.0,480,0.8332009157023784
1001262.0,5.0,495,0.7579956327553314
1001262.0,5.0,510,0.677585462679513
1001262.0,5.0,525,0.5972443095944072
1001262.0,5.0,540,0.5214315100187298
1001262.0,5.0,555,0.4534738732009427
1001262.0,5.0,570,0.39544244708546455
1001262.0,5.0,585,0.348206001131997
1001262.0,5.0,600,0.31161695052227617
1001262.0,5.0,615,0.28477305715452855
1001262.0,5.0,630,0.2662993471168884
1001262.0,5.0,645,0.254605835987214
1001262.0,5.0,660,0.24809294611176028
1001262.0,5.0,675,0.2452931740722873
1001262.0,5.0,690,0.24495114609521662
1001262.0,5.0,705,0.24605296105786675
1001262.0,5.0,720,0.24781955733490352
1001262.0,5.0,735,0.24967874514252214
1001262.0,5.0,750,0.25122799482233804
1001262.0,5.0,765,0.25219649864545823
1001262.0,5.0,780,0.2524115105004158
1001262.0,5.0,795,0.2517711389609473
1001262.0,5.0,810,0.2502238438572573
1001262.0,5.0,825,0.24775380558756555
1001262.0,5.0,840,0.24437090055420913
1001262.0,5.0,855,0.24010399352344644
1001262.0,5.0,870,0.23499644914443873
1001262.0,5.0,885,0.22910302955042422
1001262.0,5.0,900,0.22248760033420054
1001262.0,5.0,915,0.21522127565276625
1001262.0,5.0,930,0.20738078588828926
1001262.0,5.0,945,0.19904695416177529
1001262.0,5.0,960,0.19030323246761452
1001262.0,5.0,975,0.18123428579534606
1001262.0,5.0,990,0.171924632690625
1001262.0,5.0,1005,0.1624573599905601
1001262.0,5.0,1020,0.1529129323642066
1001262.0,5.0,1035,0.1433681165293943
1001262.0,5.0,1050,0.1338950372280905
1001262.0,5.0,1065,0.12456037817861194
1001262.0,5.0,1080,0.11542473685551752
1001262.0,5.0,1095,0.10654213743787658
1001262.0,5.0,1110,0.09795970185960157
1001262.0,5.0,1125,0.0897174747705877
1001262.0,5.0,1140,0.08184839450913356
1001262.0,5.0,1155,0.07437839899440035
1001262.0,5.0,1170,0.06732665284155873
