WKT,id,centroid,modes
"POINT (12.4411833027091 41.8129212791657)",44682,0,"c,h"
"POINT (12.4412612535793 41.8198083535256)",44698,0,"c,h"
"POINT (12.4412342492117 41.8202553582178)",44699,0,"c,h"
"POINT (12.4415203051053 41.8142442948079)",44701,0,"c,h"
"POINT (12.441421307046 41.8135052864474)",44703,0,"c,h"
"POINT (12.4415622558067 41.8209783673779)",44704,0,"c,h"
"POINT (12.4417692747329 41.8194793521346)",44723,0,"c,h"
"POINT (12.4431583112846 41.821399378648)",44736,0,"c,h"
"POINT (12.4427132670593 41.8250904164643)",44740,0,"c,h"
"POINT (12.4413592296782 41.823450393104)",44742,0,"c,h"
"POINT (12.4413772316539 41.8232763913087)",44743,0,"c,h"
"POINT (12.441299306496 41.8129842803329)",44745,0,"c,h"
"POINT (12.4418412778622 41.8194153517507)",44750,0,"c,h"
"POINT (12.4447105151293 41.8019431761358)",44751,0,"c,h"
"POINT (12.4414093558766 41.8069772162574)",44752,0,"c,h"
"POINT (12.4492064732115 41.8293974902237)",44764,0,"c,h"
"POINT (12.4421202651315 41.8224593856616)",44769,0,"c,h"
"POINT (12.4413982874863 41.8159843129945)",44774,0,"c,h"
"POINT (12.4417852992995 41.8163033180585)",44775,0,"c,h"
"POINT (12.441402269098 41.8184393394026)",44776,0,"c,h"
"POINT (12.4422062937904 41.8190823497126)",44777,0,"c,h"
"POINT (12.4433074178914 41.8080002352643)",44781,0,"c,h"
"POINT (12.442374339891 41.8137932935688)",44785,0,"c,h"
"POINT (12.4415503074457 41.8140802931721)",44786,0,"c,h"
"POINT (12.4415883163907 41.8130802825856)",44793,0,"c,h"
"POINT (12.4415693195045 41.8125752770783)",44794,0,"c,h"
"POINT (12.4409382632134 41.8169603215422)",44807,0,"c,h"
"POINT (12.4417752543696 41.8222053814724)",44825,0,"c,h"
"POINT (12.4424282824317 41.8216673784458)",44830,0,"c,h"
"POINT (12.441881332939 41.8123142755917)",44831,0,"c,h"
"POINT (12.4424694403769 41.8009391558908)",44837,0,"c,h"
"POINT (12.4425263469785 41.8135942920722)",44839,0,"c,h"
"POINT (12.4422283746251 41.8084802358631)",44857,0,"c,h"
"POINT (12.4428984589653 41.8005641536765)",44863,0,"c,h"
"POINT (12.4417052892026 41.8172513279112)",44865,0,"c,h"
"POINT (12.4423793178291 41.8167403252656)",44866,0,"c,h"
"POINT (12.4424762962311 41.8200733615084)",44888,0,"c,h"
"POINT (12.442527285504 41.8217423796707)",44890,0,"c,h"
"POINT (12.4424203269752 41.8157283145606)",44894,0,"c,h"
"POINT (12.4425252985453 41.8200053609843)",44905,0,"c,h"
"POINT (12.4420523402263 41.8121812748849)",44919,0,"c,h"
"POINT (12.44256740636 41.8059252098493)",44941,0,"c,h"
"POINT (12.4426714385337 41.8021671699297)",44945,0,"c,h"
"POINT (12.4421863648485 41.8095712474067)",44946,0,"c,h"
"POINT (12.4423513698243 41.8097152496509)",44947,0,"c,h"
"POINT (12.443368396514 41.8111302691505)",44973,0,"c,h"
"POINT (12.4427072912738 41.8218543816355)",44991,0,"c,h"
"POINT (12.4444624477734 41.8096642580195)",45010,0,"c,h"
"POINT (12.4433624703984 41.8013081636246)",45012,0,"c,h"
"POINT (12.4423283090322 41.8176573349079)",45038,0,"c,h"
"POINT (12.4429133344862 41.8171333317462)",45039,0,"c,h"
"POINT (12.4435393797268 41.8141873027245)",45069,0,"c,h"
"POINT (12.4428413377509 41.8163503230251)",45070,0,"c,h"
"POINT (12.4432373193748 41.8207123715943)",45093,0,"c,h"
"POINT (12.4430424578659 41.801411163379)",45099,0,"c,h"
"POINT (12.4433343231813 41.82068037166)",45116,0,"c,h"
"POINT (12.4425913015976 41.8199223603707)",45117,0,"c,h"
"POINT (12.4435853819228 41.8141203021988)",45118,0,"c,h"
"POINT (12.4425313116381 41.8183003426782)",45121,0,"c,h"
"POINT (12.4423903074605 41.8181673406526)",45122,0,"c,h"
"POINT (12.4435103529985 41.8175873391487)",45123,0,"c,h"
"POINT (12.4427524168087 41.8054412054322)",45134,0,"c,h"
"POINT (12.4424752980592 41.8198263588484)",45144,0,"c,h"
"POINT (12.4427533065094 41.8200603625389)",45145,0,"c,h"
"POINT (12.4449655248667 41.8018941766864)",45165,0,"c,h"
"POINT (12.4460515650342 41.8018581808855)",45169,0,"c,h"
"POINT (12.4430123233661 41.8190883531822)",45174,0,"c,h"
"POINT (12.4428233190927 41.8187343485778)",45175,0,"c,h"
"POINT (12.4427762943534 41.8217823811528)",45193,0,"c,h"
"POINT (12.4427453180079 41.818498345711)",45206,0,"c,h"
"POINT (12.4438073257076 41.8226483948213)",45213,0,"c,h"
"POINT (12.4438793644003 41.8178733437821)",45231,0,"c,h"
"POINT (12.4432683494796 41.8168753304724)",45261,0,"c,h"
"POINT (12.4443845063889 41.8015141701526)",45275,0,"c,h"
"POINT (12.4431884714816 41.8003171522494)",45276,0,"c,h"
"POINT (12.4432733313878 41.8192963565211)",45296,0,"c,h"
"POINT (12.443322336563 41.8188493519222)",45297,0,"c,h"
"POINT (12.4432173755399 41.8131742904775)",45309,0,"c,h"
"POINT (12.4442514985086 41.8019111738538)",45323,0,"c,h"
"POINT (12.4438424666541 41.8041421960846)",45329,0,"c,h"
"POINT (12.4441234465823 41.8081712405478)",45330,0,"c,h"
"POINT (12.4435703294314 41.8210013761087)",45365,0,"c,h"
"POINT (12.4432274731708 41.8002831520491)",45380,0,"c,h"
"POINT (12.4457234684777 41.8130612998473)",45390,0,"c,h"
"POINT (12.4436614918819 41.7999161499418)",45396,0,"c,h"
"POINT (12.4441673588459 41.8200113679853)",45412,0,"c,h"
"POINT (12.4436854283391 41.8084562417596)",45432,0,"c,h"
"POINT (12.4435074245983 41.8080852370222)",45433,0,"c,h"
"POINT (12.4434813434104 41.8187163511639)",45442,0,"c,h"
"POINT (12.4436453327692 41.8209243755975)",45444,0,"c,h"
"POINT (12.4440974219724 41.8113062741208)",45458,0,"c,h"
"POINT (12.4445364470066 41.8101262632959)",45459,0,"c,h"
"POINT (12.4436114274159 41.8082182388902)",45506,0,"c,h"
"POINT (12.4438414368021 41.8080942385296)",45507,0,"c,h"
"POINT (12.443814365695 41.8173853382613)",45508,0,"c,h"
"POINT (12.4444684095478 41.8147593127963)",45521,0,"c,h"
"POINT (12.4437433352913 41.8210673775492)",45525,0,"c,h"
"POINT (12.4445214119784 41.8146953123323)",45532,0,"c,h"
"POINT (12.4436083124744 41.8234324024124)",45539,0,"c,h"
"POINT (12.4442243387615 41.82294939982)",45540,0,"c,h"
"POINT (12.4437734325985 41.8083202406702)",45542,0,"c,h"
"POINT (12.4439663470503 41.8205953734157)",45550,0,"c,h"
"POINT (12.4438064981362 41.7997931492336)",45560,0,"c,h"
"POINT (12.4630659023406 41.8400556634292)",45575,0,"c,h"
"POINT (12.4448273689336 41.8218883909567)",45576,0,"c,h"
"POINT (12.4438274343109 41.8083562412851)",45594,0,"c,h"
"POINT (12.4453795635966 41.798775144947)",45605,0,"c,h"
"POINT (12.4448145346218 41.7998651542633)",45606,0,"c,h"
"POINT (12.4438774359217 41.8083862418185)",45608,0,"c,h"
"POINT (12.4438944387268 41.8080972387856)",45609,0,"c,h"
"POINT (12.4442274819299 41.8039921960996)",45614,0,"c,h"
"POINT (12.4440654421275 41.8084792436117)",45616,0,"c,h"
"POINT (12.443786431635 41.8085112427771)",45617,0,"c,h"
"POINT (12.4440493690853 41.8180803467256)",45618,0,"c,h"
"POINT (12.4443663648007 41.8201913707613)",45651,0,"c,h"
"POINT (12.4439744152721 41.8115952767067)",45653,0,"c,h"
"POINT (12.4441704455855 41.8085322446245)",45670,0,"c,h"
"POINT (12.444866461003 41.809878262025)",45683,0,"c,h"
"POINT (12.4441073817611 41.8166833319525)",45688,0,"c,h"
"POINT (12.4447884032625 41.817150339849)",45689,0,"c,h"
"POINT (12.444327453459 41.8082532422903)",45700,0,"c,h"
"POINT (12.4443214505752 41.8086062460573)",45711,0,"c,h"
"POINT (12.4446354982015 41.8038221959969)",45736,0,"c,h"
"POINT (12.4442593804484 41.81759734242)",45742,0,"c,h"
"POINT (12.4453835422438 41.8016261755738)",45743,0,"c,h"
"POINT (12.4443365012088 41.8019671748141)",45747,0,"c,h"
"POINT (12.4446964639159 41.8086642482641)",45757,0,"c,h"
"POINT (12.4446114594122 41.8088472498711)",45758,0,"c,h"
"POINT (12.4444334581231 41.8081512416422)",45762,0,"c,h"
"POINT (12.4444294568973 41.8082942431615)",45763,0,"c,h"
"POINT (12.4443973662571 41.8201493704407)",45772,0,"c,h"
"POINT (12.4445513727925 41.8200333698438)",45783,0,"c,h"
"POINT (12.4444723705005 41.8199523686392)",45784,0,"c,h"
"POINT (12.4444274583705 41.8080892409508)",45791,0,"c,h"
"POINT (12.4452725011248 41.8065372278474)",45792,0,"c,h"
"POINT (12.4445004592495 41.8083282438267)",45796,0,"c,h"
"POINT (12.4450884724193 41.809446258321)",45813,0,"c,h"
"POINT (12.4449684256047 41.8150663182078)",45816,0,"c,h"
"POINT (12.4457074217378 41.8191773655225)",45817,0,"c,h"
"POINT (12.4446254634046 41.8083862449776)",45827,0,"c,h"
"POINT (12.4449964271393 41.8149993176059)",45833,0,"c,h"
"POINT (12.4450424293202 41.8149343171015)",45834,0,"c,h"
"POINT (12.4447544563748 41.8099462622826)",45839,0,"c,h"
"POINT (12.4457804237414 41.8192673667985)",45843,0,"c,h"
"POINT (12.44709258938 41.803701205072)",45856,0,"c,h"
"POINT (12.445664497936 41.8088692545543)",45867,0,"c,h"
"POINT (12.4449615116791 41.8036231952365)",45871,0,"c,h"
"POINT (12.4451375105948 41.8046242067301)",45872,0,"c,h"
"POINT (12.4453864868238 41.8089882546589)",45889,0,"c,h"
"POINT (12.4471605926322 41.8036012042851)",45903,0,"c,h"
"POINT (12.4448164588188 41.8099242623081)",45905,0,"c,h"
"POINT (12.4447834577798 41.8099012619215)",45922,0,"c,h"
"POINT (12.4450644711753 41.8094942587354)",45923,0,"c,h"
"POINT (12.4457314442409 41.8163123348233)",45926,0,"c,h"
"POINT (12.4458934378938 41.8179423530302)",45927,0,"c,h"
"POINT (12.4448174592479 41.8098722617536)",45939,0,"c,h"
"POINT (12.4457593980927 41.8225634021522)",45942,0,"c,h"
"POINT (12.4451504733393 41.8096262605168)",45958,0,"c,h"
"POINT (12.4461195617482 41.8026251894088)",45971,0,"c,h"
"POINT (12.446514583461 41.8016701808216)",45972,0,"c,h"
"POINT (12.4449224234088 41.8151333187337)",45986,0,"c,h"
"POINT (12.4454414407829 41.815358323344)",45987,0,"c,h"
"POINT (12.4453825300043 41.8032441929441)",45999,0,"c,h"
"POINT (12.4455154436984 41.815332323377)",46014,0,"c,h"
"POINT (12.4450004875105 41.8070172318548)",46016,0,"c,h"
"POINT (12.4461295272335 41.8072502391252)",46017,0,"c,h"
"POINT (12.4455404439606 41.8154193244178)",46022,0,"c,h"
"POINT (12.445041469953 41.8095442591755)",46029,0,"c,h"
"POINT (12.4457205450236 41.8028991906664)",46034,0,"c,h"
"POINT (12.4453064821946 41.8092122567276)",46038,0,"c,h"
"POINT (12.44559052634 41.804743209921)",46058,0,"c,h"
"POINT (12.4455275128245 41.8062282256051)",46059,0,"c,h"
"POINT (12.4452064757138 41.8095842603021)",46063,0,"c,h"
"POINT (12.4452864790908 41.8095262600167)",46076,0,"c,h"
"POINT (12.4454834873024 41.8093972594627)",46099,0,"c,h"
"POINT (12.4453654847849 41.8091562563751)",46102,0,"c,h"
"POINT (12.4453475663272 41.7982571392511)",46113,0,"c,h"
"POINT (12.4459005872743 41.7981731406843)",46114,0,"c,h"
"POINT (12.4454124868588 41.8091102560794)",46120,0,"c,h"
"POINT (12.4477876508238 41.7989381568631)",46126,0,"c,h"
"POINT (12.4464715827937 41.8015491793408)",46127,0,"c,h"
"POINT (12.4454574888064 41.8090712558504)",46132,0,"c,h"
"POINT (12.4459275064828 41.809017257255)",46148,0,"c,h"
"POINT (12.4455484896831 41.8093982597479)",46157,0,"c,h"
"POINT (12.448843647994 41.8044592206045)",46178,0,"c,h"
"POINT (12.4455874459896 41.8153793241863)",46180,0,"c,h"
"POINT (12.4458195255288 41.8059662240238)",46184,0,"c,h"
"POINT (12.4456214465675 41.8154683252865)",46190,0,"c,h"
"POINT (12.4461215105709 41.8094202624039)",46192,0,"c,h"
"POINT (12.4456464479238 41.8154103247687)",46199,0,"c,h"
"POINT (12.4461074689241 41.8148723209328)",46200,0,"c,h"
"POINT (12.4456655290049 41.8047552103666)",46201,0,"c,h"
"POINT (12.4456354463726 41.8155623263561)",46208,0,"c,h"
"POINT (12.4461814645582 41.8158113313383)",46209,0,"c,h"
"POINT (12.4456215271018 41.8047932105889)",46210,0,"c,h"
"POINT (12.4460404592862 41.8158233308719)",46211,0,"c,h"
"POINT (12.4462354668067 41.8157763311901)",46217,0,"c,h"
"POINT (12.4463505292588 41.8080582487383)",46224,0,"c,h"
"POINT (12.4458665044905 41.8089842566429)",46225,0,"c,h"
"POINT (12.4464984546792 41.8186643633474)",46235,0,"c,h"
"POINT (12.4460794843131 41.8126962974281)",46242,0,"c,h"
"POINT (12.4481275465942 41.8144163245608)",46243,0,"c,h"
"POINT (12.4467404287971 41.8232724139203)",46244,0,"c,h"
"POINT (12.4462384663888 41.8158463319552)",46248,0,"c,h"
"POINT (12.4468774803715 41.8171053481874)",46249,0,"c,h"
"POINT (12.4468185795248 41.8036732036144)",46251,0,"c,h"
"POINT (12.4466754597277 41.8188573661699)",46259,0,"c,h"
"POINT (12.4462175430778 41.8055782215369)",46281,0,"c,h"
"POINT (12.4465125340117 41.8082172511305)",46294,0,"c,h"
"POINT (12.4465404583055 41.8183883605574)",46301,0,"c,h"
"POINT (12.4453554149525 41.8183623552735)",46302,0,"c,h"
"POINT (12.4462925182419 41.8092362611491)",46313,0,"c,h"
"POINT (12.4460674700875 41.8145233170127)",46367,0,"c,h"
"POINT (12.4465375055937 41.8121062930217)",46371,0,"c,h"
"POINT (12.446365497048 41.8124012954655)",46372,0,"c,h"
"POINT (12.44683249245 41.8152853284334)",46374,0,"c,h"
"POINT (12.4464545227158 41.8094322639389)",46381,0,"c,h"
"POINT (12.4475865962101 41.8052022232783)",46386,0,"c,h"
"POINT (12.4468195695542 41.8050002178705)",46411,0,"c,h"
"POINT (12.4462824683151 41.8158053317003)",46417,0,"c,h"
"POINT (12.4463724706717 41.8159313334347)",46418,0,"c,h"
"POINT (12.4464074723125 41.8158843330773)",46432,0,"c,h"
"POINT (12.4464805242595 41.8093542632107)",46437,0,"c,h"
"POINT (12.4463404393941 41.8199203761846)",46455,0,"c,h"
"POINT (12.4463954406758 41.8200183774706)",46456,0,"c,h"
"POINT (12.4470114661071 41.8196483760935)",46457,0,"c,h"
"POINT (12.4468385502661 41.8076502464158)",46458,0,"c,h"
"POINT (12.4464314992318 41.8124332960881)",46462,0,"c,h"
"POINT (12.4466135080846 41.8121462937724)",46463,0,"c,h"
"POINT (12.4469224882576 41.816279339498)",46466,0,"c,h"
"POINT (12.4468814497832 41.8211783919963)",46478,0,"c,h"
"POINT (12.4467404836141 41.8160083358164)",46488,0,"c,h"
"POINT (12.4469694902942 41.8162383392557)",46489,0,"c,h"
"POINT (12.4470285405025 41.8098702710685)",46513,0,"c,h"
"POINT (12.4476116251937 41.8014801834127)",46518,0,"c,h"
"POINT (12.4470895432266 41.8098062706384)",46521,0,"c,h"
"POINT (12.4465294563467 41.8185943627257)",46531,0,"c,h"
"POINT (12.447622624595 41.8016131848872)",46533,0,"c,h"
"POINT (12.4470055547201 41.8078732495165)",46535,0,"c,h"
"POINT (12.4476336252932 41.8015741845149)",46538,0,"c,h"
"POINT (12.446755465075 41.818538363078)",46547,0,"c,h"
"POINT (12.4465665069008 41.8120742928002)",46551,0,"c,h"
"POINT (12.4462564967244 41.8119132897612)",46553,0,"c,h"
"POINT (12.4466765101506 41.8121792943931)",46566,0,"c,h"
"POINT (12.4466445094576 41.8121152935702)",46567,0,"c,h"
"POINT (12.4466865113026 41.8120752933177)",46577,0,"c,h"
"POINT (12.4467275130959 41.8120372930825)",46584,0,"c,h"
"POINT (12.4467065114868 41.8121482941866)",46592,0,"c,h"
"POINT (12.4468375167003 41.8120952941702)",46598,0,"c,h"
"POINT (12.4467755152444 41.8119862927371)",46599,0,"c,h"
"POINT (12.4467344620092 41.8188423662578)",46601,0,"c,h"
"POINT (12.4470814758182 41.8187023662178)",46602,0,"c,h"
"POINT (12.4469274921007 41.8157943343057)",46603,0,"c,h"
"POINT (12.4470124923573 41.8161743387493)",46604,0,"c,h"
"POINT (12.4486464885509 41.8246374366501)",46605,0,"c,h"
"POINT (12.4468014664863 41.81857536367)",46610,0,"c,h"
"POINT (12.4467585131939 41.8121752946963)",46611,0,"c,h"
"POINT (12.446798514973 41.8121342944246)",46612,0,"c,h"
"POINT (12.4473925427665 41.8113432884327)",46616,0,"c,h"
"POINT (12.4467934834341 41.8162903390716)",46618,0,"c,h"
"POINT (12.4470614927018 41.8163673410309)",46619,0,"c,h"
"POINT (12.4468394673697 41.8186433645616)",46624,0,"c,h"
"POINT (12.4468124653285 41.818782365942)",46628,0,"c,h"
"POINT (12.447260589097 41.8045572149745)",46630,0,"c,h"
"POINT (12.4468964945077 41.8153243291228)",46632,0,"c,h"
"POINT (12.4476795442832 41.8125403025074)",46636,0,"c,h"
"POINT (12.4485516208812 41.806632242712)",46638,0,"c,h"
"POINT (12.4475806034174 41.8042172126738)",46639,0,"c,h"
"POINT (12.4477695085422 41.8177163585223)",46651,0,"c,h"
"POINT (12.4468815186792 41.8120472938402)",46652,0,"c,h"
"POINT (12.4493705481118 41.8202703927416)",46653,0,"c,h"
"POINT (12.4483815053653 41.8211183976849)",46654,0,"c,h"
"POINT (12.448604556602 41.8154133372909)",46657,0,"c,h"
"POINT (12.4471335048918 41.8151023277373)",46658,0,"c,h"
"POINT (12.4470854940063 41.8163113405303)",46675,0,"c,h"
"POINT (12.4470004533493 41.8212853936495)",46685,0,"c,h"
"POINT (12.4474764678779 41.8216783998857)",46686,0,"c,h"
"POINT (12.44818449731 41.8212263980145)",46687,0,"c,h"
"POINT (12.4489036310241 41.8070022481724)",46690,0,"c,h"
"POINT (12.4470434665964 41.8197393772071)",46695,0,"c,h"
"POINT (12.4483365180776 41.8192143770217)",46696,0,"c,h"
"POINT (12.4474165053327 41.8164223431211)",46697,0,"c,h"
"POINT (12.4481535899163 41.8087992643113)",46701,0,"c,h"
"POINT (12.4481055260884 41.8170273525339)",46709,0,"c,h"
"POINT (12.4496865795807 41.8176383657769)",46723,0,"c,h"
"POINT (12.448138527701 41.8169743521035)",46725,0,"c,h"
"POINT (12.4481325898235 41.8087092632558)",46726,0,"c,h"
"POINT (12.4506287012483 41.8060942456996)",46742,0,"c,h"
"POINT (12.4471826120425 41.8011341778864)",46750,0,"c,h"
"POINT (12.4506947044497 41.8059912448718)",46753,0,"c,h"
"POINT (12.4473145915259 41.8044982145688)",46771,0,"c,h"
"POINT (12.4475245479185 41.8113032885601)",46810,0,"c,h"
"POINT (12.4476045140673 41.8161803413135)",46818,0,"c,h"
"POINT (12.447902520952 41.8167193483658)",46819,0,"c,h"
"POINT (12.4484014964796 41.8223934114806)",46837,0,"c,h"
"POINT (12.4500686346558 41.8121973089065)",46849,0,"c,h"
"POINT (12.4476036271843 41.8011771801254)",46856,0,"c,h"
"POINT (12.4476976403632 41.7998871666716)",46857,0,"c,h"
"POINT (12.4495486657754 41.8055362351478)",46870,0,"c,h"
"POINT (12.4481086430824 41.8015291860369)",46871,0,"c,h"
"POINT (12.44761254118 41.812625303138)",46872,0,"c,h"
"POINT (12.4476465427613 41.8125813028087)",46873,0,"c,h"
"POINT (12.4491246647639 41.8036042126081)",46876,0,"c,h"
"POINT (12.4477446294086 41.8015691849298)",46877,0,"c,h"
"POINT (12.4476996274765 41.8016061851371)",46880,0,"c,h"
"POINT (12.4480765572947 41.8127493064296)",46892,0,"c,h"
"POINT (12.4493047009196 41.799685171286)",46901,0,"c,h"
"POINT (12.448151644368 41.8015681866371)",46902,0,"c,h"
"POINT (12.4481635210224 41.8179813630348)",46912,0,"c,h"
"POINT (12.4498577330372 41.7981191568078)",46921,0,"c,h"
"POINT (12.4482055306913 41.8169043516338)",46962,0,"c,h"
"POINT (12.4481065303123 41.8164723465719)",46963,0,"c,h"
"POINT (12.4480145543602 41.8128363071028)",46994,0,"c,h"
"POINT (12.448046555868 41.812792306765)",46995,0,"c,h"
"POINT (12.4484385691486 41.8129413100213)",47011,0,"c,h"
"POINT (12.4492495627816 41.8177363649857)",47020,0,"c,h"
"POINT (12.4490545767217 41.814938334085)",47027,0,"c,h"
"POINT (12.4485025632786 41.8140313220061)",47028,0,"c,h"
"POINT (12.450221722765 41.801256192024)",47031,0,"c,h"
"POINT (12.4496226457238 41.8085562679017)",47032,0,"c,h"
"POINT (12.4493195657539 41.8176833647114)",47033,0,"c,h"
"POINT (12.4502927246271 41.8013551933866)",47037,0,"c,h"
"POINT (12.4496146448945 41.8086272686307)",47039,0,"c,h"
"POINT (12.4483635657967 41.8130203105536)",47045,0,"c,h"
"POINT (12.4485805115775 41.8212644000951)",47049,0,"c,h"
"POINT (12.4488225505142 41.8172823583023)",47054,0,"c,h"
"POINT (12.4488785389852 41.8190833779015)",47097,0,"c,h"
"POINT (12.4483635183531 41.8193093781572)",47098,0,"c,h"
"POINT (12.4483605931404 41.8093802714273)",47106,0,"c,h"
"POINT (12.4501196569123 41.8094942800771)",47107,0,"c,h"
"POINT (12.4484025675316 41.8129803102884)",47108,0,"c,h"
"POINT (12.4486125135761 41.821155399058)",47114,0,"c,h"
"POINT (12.4494425290968 41.8231414239203)",47118,0,"c,h"
"POINT (12.4494245394284 41.8216844081749)",47119,0,"c,h"
"POINT (12.4488795836038 41.8131733143763)",47131,0,"c,h"
"POINT (12.4489996393997 41.8063592416706)",47171,0,"c,h"
"POINT (12.4490595278242 41.821444404053)",47178,0,"c,h"
"POINT (12.4488005653737 41.8152053358826)",47183,0,"c,h"
"POINT (12.4491415316 41.8213434033131)",47184,0,"c,h"
"POINT (12.4491056587733 41.8043062200671)",47188,0,"c,h"
"POINT (12.4511225660463 41.8264284663689)",47194,0,"c,h"
"POINT (12.4497525386799 41.8233814278103)",47195,0,"c,h"
"POINT (12.4488075803471 41.8132543149429)",47233,0,"c,h"
"POINT (12.448844582016 41.8132133146584)",47234,0,"c,h"
"POINT (12.4490725620628 41.8169693559929)",47239,0,"c,h"
"POINT (12.4499385753919 41.8194213860106)",47252,0,"c,h"
"POINT (12.4489005391222 41.8191723789513)",47253,0,"c,h"
"POINT (12.4493385986452 41.8134153189147)",47254,0,"c,h"
"POINT (12.4495646578435 41.8066662473532)",47263,0,"c,h"
"POINT (12.4515247531703 41.8035732224039)",47287,0,"c,h"
"POINT (12.4495556628434 41.8059592397209)",47288,0,"c,h"
"POINT (12.4497046675337 41.8060632414669)",47289,0,"c,h"
"POINT (12.4503396305569 41.814061330083)",47308,0,"c,h"
"POINT (12.4490536546764 41.8045962229623)",47329,0,"c,h"
"POINT (12.4506327032724 41.8058452430419)",47330,0,"c,h"
